ID,Uid,age,sex,labor,repic_sid,best_weight,last_weight
810,811,33,男,中,910:653:521:16:646:97:103:684:888:833:816:190:204:970:163,50.0:10.0:269.0:136.0:14.0:104.0:10.0:25.0:300.0:9.0:39.0:197.0:204.0:43.0:11.0,51.0:10.0:211.0:150.0:10.0:50.0:50.0:10.0:300.0:52.0:10.0:131.0:271.0:40.0:15.0
811,812,18,男,重,868:703:139:94:120:865:683:908:95:615:507:887:899:204:13:627:962,15.0:80.0:36.0:10.0:9.0:9.0:9.0:40.0:90.0:323.0:26.0:27.0:272.0:335.0:152.0:122.0:47.0,10.0:10.0:10.0:10.0:10.0:26.0:10.0:50.0:91.0:341.0:10.0:9.0:290.0:389.0:153.0:15.0:40.0
812,813,29,男,重,276:912:168:209:938:53:850:815:646:94:95:773:705:874:458,325.0:50.0:30.0:109.0:145.0:234.0:69.0:98.0:25.0:29.0:64.0:106.0:276.0:300.0:348.0,10.0:50.0:25.0:489.0:40.0:150.0:10.0:10.0:10.0:9.0:90.0:10.0:46.0:300.0:350.0
813,814,28,女,重,830:959:110:94:945:191:453:650:625:178:170:688:1:7:886:879:926,10.0:10.0:16.0:86.0:42.0:382.0:275.0:9.0:9.0:9.0:9.0:47.0:103.0:49.0:91.0:210.0:48.0,65.0:31.0:91.0:10.0:10.0:406.0:200.0:9.0:9.0:9.0:9.0:10.0:120.0:29.0:130.0:169.0:40.0
814,815,38,男,轻,936:915:444:118:870:110:626:1031:311:389:95:914:26:704:836,58.0:32.0:199.0:21.0:300.0:38.0:10.0:12.0:18.0:311.0:139.0:81.0:115.0:10.0:51.0,10.0:25.0:350.0:25.0:300.0:44.0:10.0:65.0:41.0:454.0:55.0:15.0:150.0:10.0:65.0
815,816,23,男,轻,909:933:116:113:897:199:232:96:104:8:809:821:566:445:638:667:677,50.0:59.0:69.0:9.0:291.0:26.0:320.0:128.0:10.0:112.0:10.0:10.0:20.0:257.0:9.0:10.0:45.0,47.0:40.0:15.0:10.0:300.0:296.0:62.0:9.0:90.0:150.0:10.0:12.0:27.0:322.0:10.0:28.0:10.0
816,817,18,女,轻,838:135:870:950:654:444:624:872:698:923:63:816:287:109,9.0:49.0:9.0:53.0:48.0:338.0:168.0:295.0:49.0:51.0:131.0:15.0:430.0:180.0,10.0:15.0:291.0:58.0:10.0:351.0:10.0:10.0:10.0:50.0:150.0:38.0:398.0:101.0
817,818,30,女,重,2:929:814:909:886:469:96:847:521:871:910:195:681:112:652:664,149.0:68.0:10.0:10.0:182.0:172.0:100.0:10.0:159.0:117.0:40.0:412.0:46.0:9.0:34.0:33.0,149.0:42.0:10.0:40.0:41.0:50.0:101.0:53.0:225.0:259.0:10.0:396.0:10.0:9.0:12.0:13.0
818,819,18,女,中,521:653:636:809:909:925:850:301:895:938:90:118:119:694:670:97,200.0:9.0:9.0:23.0:10.0:40.0:9.0:389.0:159.0:57.0:150.0:9.0:9.0:33.0:9.0:100.0,200.0:9.0:8.0:29.0:31.0:10.0:10.0:300.0:278.0:40.0:150.0:9.0:9.0:10.0:10.0:101.0
819,820,36,男,中,94:95:895:914:673:894:776:136:120:72:815:314:637:630:979:969:571:449,11.0:91.0:132.0:40.0:10.0:167.0:55.0:9.0:9.0:150.0:10.0:413.0:9.0:9.0:65.0:10.0:107.0:208.0,10.0:91.0:117.0:40.0:31.0:182.0:10.0:9.0:9.0:149.0:10.0:393.0:9.0:9.0:10.0:65.0:10.0:340.0
820,821,21,女,中,853:96:921:466:108:521:908:621:620:674:719:1:63:872:979:965:175:359,34.0:60.0:9.0:10.0:42.0:250.0:86.0:9.0:22.0:30.0:10.0:69.0:82.0:299.0:50.0:24.0:9.0:429.0,19.0:90.0:10.0:52.0:10.0:226.0:40.0:10.0:15.0:10.0:46.0:63.0:85.0:300.0:42.0:15.0:10.0:378.0
821,822,31,女,中,909:718:146:681:224:459:963:131:606:1043:38:91:95:816:810:620:883,50.0:45.0:77.0:10.0:388.0:10.0:40.0:34.0:258.0:10.0:89.0:62.0:101.0:10.0:10.0:9.0:300.0,50.0:45.0:10.0:9.0:394.0:10.0:16.0:10.0:317.0:24.0:74.0:76.0:99.0:9.0:9.0:15.0:299.0
822,823,23,女,重,207:120:620:673:627:809:1:950:453:446:99:898:871:910,390.0:9.0:9.0:21.0:15.0:18.0:133.0:39.0:264.0:35.0:117.0:103.0:197.0:48.0,300.0:10.0:10.0:10.0:15.0:35.0:150.0:39.0:10.0:341.0:100.0:105.0:195.0:40.0
823,824,36,男,重,120:627:620:178:841:445:476:925:109:668:742:196:288:901:962:19:84,9.0:9.0:9.0:9.0:103.0:38.0:312.0:50.0:102.0:8.0:9.0:238.0:262.0:164.0:62.0:12.0:139.0,9.0:9.0:9.0:9.0:55.0:232.0:42.0:50.0:100.0:10.0:10.0:183.0:267.0:300.0:39.0:68.0:81.0
824,825,42,女,轻,2:919:672:96:909:901:904:622:809:832:383:186:116:112:472:932:957,138.0:10.0:21.0:101.0:34.0:67.0:231.0:10.0:23.0:18.0:316.0:76.0:15.0:10.0:241.0:25.0:15.0,148.0:10.0:19.0:101.0:31.0:61.0:239.0:10.0:20.0:18.0:316.0:76.0:15.0:10.0:241.0:23.0:17.0
825,826,44,女,重,104:690:908:701:113:115:107:816:820:931:1048:627:276:900:891:507:521:1,92.0:10.0:44.0:9.0:10.0:10.0:9.0:10.0:35.0:32.0:19.0:15.0:398.0:155.0:141.0:327.0:23.0:147.0,10.0:10.0:40.0:9.0:14.0:10.0:90.0:26.0:10.0:28.0:12.0:10.0:345.0:229.0:70.0:341.0:9.0:148.0
826,827,19,男,轻,364:123:913:640:870:110:23:28:694:930:108:811:499,371.0:9.0:50.0:77.0:300.0:67.0:24.0:127.0:10.0:75.0:35.0:62.0:327.0,300.0:10.0:50.0:25.0:300.0:91.0:11.0:138.0:10.0:56.0:11.0:46.0:353.0
827,828,36,女,中,132:293:500:940:930:178:856:1:256:537:94:95:672:881:914:656,9.0:41.0:117.0:10.0:65.0:21.0:76.0:125.0:366.0:216.0:76.0:47.0:9.0:300.0:71.0:9.0,10.0:170.0:160.0:40.0:18.0:15.0:58.0:150.0:239.0:140.0:10.0:90.0:16.0:300.0:49.0:10.0
828,829,35,女,轻,951:646:48:120:838:978:158:521:895:886:202:301:111:98:668:926,10.0:9.0:99.0:15.0:24.0:49.0:9.0:200.0:21.0:279.0:40.0:336.0:10.0:114.0:18.0:40.0,10.0:15.0:106.0:10.0:24.0:47.0:10.0:198.0:33.0:266.0:35.0:320.0:10.0:92.0:16.0:40.0
829,830,20,男,轻,238:913:653:941:929:95:128:127:814:926:809:870:637:195:608:877:457:675:737:28:51,24.0:40.0:9.0:10.0:34.0:101.0:9.0:9.0:10.0:10.0:10.0:191.0:9.0:371.0:184.0:109.0:166.0:10.0:30.0:84.0:67.0,99.0:40.0:9.0:36.0:10.0:100.0:9.0:9.0:10.0:10.0:10.0:196.0:9.0:401.0:263.0:104.0:16.0:10.0:31.0:85.0:65.0
830,831,31,女,中,871:103:836:809:667:102:914:187:208:17:932:155:468:453:620,297.0:46.0:93.0:9.0:9.0:56.0:45.0:306.0:110.0:149.0:40.0:24.0:328.0:22.0:11.0,300.0:90.0:55.0:10.0:10.0:10.0:50.0:350.0:44.0:151.0:40.0:10.0:213.0:136.0:25.0
831,832,32,女,中,100:123:842:929:945:810:238:759:79:620:738:445:538:243:913:873,101.0:10.0:74.0:65.0:10.0:62.0:160.0:86.0:150.0:25.0:9.0:140.0:209.0:165.0:50.0:300.0,101.0:10.0:10.0:55.0:10.0:10.0:299.0:44.0:152.0:25.0:10.0:71.0:263.0:58.0:50.0:299.0
832,833,37,女,轻,929:629:668:444:895:114:909:949:38:279:191:101:831,29.0:17.0:25.0:259.0:126.0:14.0:40.0:13.0:130.0:180.0:120.0:119.0:15.0,10.0:25.0:14.0:220.0:172.0:10.0:39.0:31.0:149.0:234.0:138.0:100.0:26.0
833,834,27,女,轻,823:449:549:677:684:129:97:895:921:199:31:6:930:637:666,37.0:48.0:301.0:10.0:19.0:10.0:102.0:96.0:39.0:300.0:117.0:32.0:54.0:15.0:10.0,38.0:186.0:164.0:26.0:10.0:15.0:101.0:121.0:40.0:445.0:103.0:45.0:45.0:9.0:10.0
834,835,20,女,重,444:21:939:20:456:642:908:94:901:675:107:677:125:123:859:919:189,54.0:138.0:51.0:12.0:157.0:8.0:23.0:87.0:149.0:10.0:13.0:10.0:150.0:9.0:55.0:17.0:398.0,38.0:9.0:58.0:141.0:306.0:10.0:27.0:90.0:299.0:10.0:10.0:10.0:10.0:10.0:56.0:14.0:397.0
835,836,44,女,重,12:871:919:104:979:861:225:213:94:872:690:444:684:521:656:122,147.0:290.0:81.0:80.0:70.0:30.0:449.0:50.0:22.0:11.0:37.0:78.0:71.0:216.0:9.0:35.0,149.0:129.0:51.0:91.0:51.0:48.0:97.0:340.0:9.0:171.0:10.0:87.0:10.0:262.0:25.0:10.0
836,837,37,女,轻,1023:248:74:447:11:675:912:871:623:931:228:634:870:120:820:111,70.0:287.0:122.0:328.0:28.0:10.0:70.0:157.0:9.0:9.0:91.0:53.0:143.0:73.0:61.0:101.0,61.0:388.0:82.0:309.0:68.0:44.0:50.0:259.0:15.0:10.0:59.0:10.0:40.0:10.0:28.0:101.0
837,838,31,男,轻,1052:803:94:444:929:810:189:923:665:311:136:872:14,16.0:44.0:102.0:311.0:53.0:10.0:203.0:51.0:190.0:98.0:90.0:300.0:147.0,26.0:31.0:100.0:351.0:36.0:29.0:431.0:50.0:88.0:33.0:9.0:300.0:150.0
838,839,43,男,重,469:879:673:899:15:549:633:106:622:817:110:938:810:946:360:923:926:123,273.0:168.0:16.0:131.0:149.0:29.0:12.0:11.0:10.0:42.0:92.0:42.0:10.0:33.0:401.0:19.0:22.0:10.0,222.0:40.0:10.0:259.0:149.0:127.0:10.0:10.0:15.0:38.0:90.0:32.0:10.0:43.0:439.0:35.0:10.0:10.0
839,840,23,女,中,1031:877:966:864:810:897:17:103:908:915:648:667:743:445:546:286:142,65.0:75.0:10.0:10.0:10.0:225.0:148.0:100.0:40.0:10.0:9.0:10.0:45.0:180.0:28.0:385.0:15.0,65.0:76.0:10.0:10.0:10.0:222.0:150.0:101.0:40.0:10.0:10.0:10.0:45.0:180.0:28.0:385.0:15.0
840,841,37,女,中,106:368:673:204:130:870:871:445:49:94:444:620:823:910:990:931,89.0:206.0:66.0:294.0:62.0:205.0:96.0:68.0:151.0:12.0:274.0:9.0:9.0:50.0:10.0:54.0,91.0:192.0:65.0:230.0:9.0:208.0:91.0:233.0:150.0:10.0:117.0:25.0:9.0:45.0:25.0:31.0
841,842,25,男,轻,908:205:398:870:634:32:105:930:104:800:809:601:119,50.0:346.0:40.0:299.0:118.0:113.0:68.0:85.0:72.0:38.0:66.0:350.0:35.0,50.0:346.0:40.0:301.0:26.0:150.0:9.0:49.0:90.0:23.0:42.0:351.0:10.0
842,843,32,男,轻,620:961:683:102:668:840:870:139:621:1017:871:137:920:203:206:3:493,9.0:87.0:10.0:101.0:42.0:10.0:77.0:32.0:9.0:9.0:223.0:9.0:50.0:362.0:138.0:149.0:273.0,9.0:35.0:19.0:101.0:28.0:10.0:232.0:9.0:9.0:15.0:68.0:9.0:50.0:129.0:278.0:148.0:299.0
843,844,34,女,轻,124:508:1024:63:52:677:190:842:870:96:100:634:915,9.0:275.0:60.0:72.0:78.0:42.0:333.0:10.0:298.0:11.0:89.0:93.0:40.0,10.0:297.0:40.0:9.0:141.0:35.0:345.0:22.0:300.0:10.0:90.0:25.0:50.0
844,845,40,女,轻,36:622:667:120:668:870:868:245:68:915:908:930:103:484:616,50.0:19.0:16.0:10.0:31.0:300.0:10.0:400.0:101.0:9.0:45.0:56.0:101.0:62.0:283.0,101.0:10.0:10.0:25.0:32.0:300.0:10.0:416.0:49.0:10.0:40.0:68.0:100.0:161.0:183.0
845,846,37,男,轻,101:109:876:568:959:919:684:670:114:9:1:188:622:864,67.0:33.0:198.0:270.0:55.0:42.0:10.0:10.0:25.0:31.0:118.0:379.0:10.0:54.0,42.0:59.0:220.0:265.0:40.0:39.0:10.0:10.0:20.0:78.0:72.0:382.0:14.0:37.0
846,847,45,女,重,812:248:601:187:456:924:689:94:908:122:112:968:949:901:870:624:51,10.0:317.0:21.0:116.0:328.0:22.0:30.0:100.0:18.0:10.0:10.0:48.0:10.0:133.0:167.0:15.0:151.0,9.0:317.0:9.0:116.0:341.0:22.0:30.0:100.0:18.0:10.0:10.0:48.0:10.0:132.0:167.0:15.0:150.0
847,848,44,女,重,704:948:690:926:928:96:97:286:13:873:870:824:820:630:647:113:454:578,56.0:76.0:46.0:9.0:75.0:60.0:65.0:397.0:124.0:66.0:234.0:9.0:60.0:106.0:9.0:33.0:284.0:35.0,10.0:43.0:39.0:41.0:10.0:90.0:10.0:300.0:152.0:251.0:49.0:10.0:10.0:15.0:9.0:9.0:10.0:340.0
848,849,21,女,轻,558:919:104:988:625:205:25:818:910:1046:811:620:206:168:870:705,350.0:9.0:100.0:10.0:21.0:91.0:150.0:9.0:59.0:56.0:9.0:52.0:355.0:9.0:300.0:83.0,351.0:10.0:100.0:47.0:15.0:145.0:151.0:10.0:40.0:10.0:31.0:9.0:252.0:9.0:300.0:22.0
849,850,43,男,重,940:121:104:208:853:885:871:910:630:667:614:8:3,40.0:9.0:118.0:391.0:9.0:206.0:93.0:68.0:183.0:65.0:351.0:10.0:138.0,58.0:10.0:100.0:401.0:65.0:156.0:143.0:51.0:25.0:9.0:351.0:142.0:9.0
850,851,34,男,中,100:922:945:697:829:809:37:521:449:196:215:124:644:875,100.0:76.0:66.0:55.0:10.0:10.0:149.0:166.0:68.0:442.0:58.0:9.0:96.0:300.0,99.0:50.0:40.0:18.0:10.0:46.0:151.0:298.0:39.0:69.0:338.0:10.0:26.0:300.0
851,852,29,女,轻,650:653:114:591:921:115:903:19:13:194:268:667:947:810:103,9.0:9.0:9.0:200.0:49.0:9.0:109.0:63.0:85.0:99.0:313.0:47.0:56.0:10.0:99.0,9.0:9.0:9.0:276.0:40.0:9.0:298.0:67.0:84.0:271.0:138.0:11.0:59.0:29.0:101.0
852,853,19,男,中,640:908:131:95:451:630:71:521:113:948:816:874:774:210:322,54.0:50.0:9.0:131.0:128.0:9.0:118.0:190.0:86.0:93.0:27.0:300.0:48.0:212.0:143.0,9.0:50.0:9.0:101.0:36.0:9.0:150.0:283.0:9.0:40.0:10.0:301.0:65.0:337.0:83.0
853,854,27,女,中,845:898:821:881:1:136:920:908:963:106:105:795:199:444:459:636,40.0:58.0:25.0:242.0:150.0:13.0:40.0:10.0:40.0:90.0:10.0:10.0:358.0:136.0:153.0:11.0,45.0:51.0:10.0:250.0:149.0:14.0:10.0:40.0:40.0:91.0:11.0:10.0:411.0:46.0:304.0:11.0
854,855,44,男,轻,1:125:852:95:809:105:622:2:114:633:284:195:472:946:914:912:881:673,40.0:9.0:25.0:13.0:10.0:88.0:55.0:111.0:44.0:9.0:232.0:267.0:336.0:65.0:23.0:31.0:300.0:25.0,10.0:9.0:10.0:9.0:17.0:91.0:9.0:140.0:9.0:9.0:268.0:218.0:319.0:50.0:40.0:10.0:300.0:47.0
855,856,44,女,轻,701:873:934:104:694:1039:37:661:120:648:1:147:911:446:459:218:301:813,19.0:300.0:48.0:101.0:46.0:10.0:111.0:9.0:9.0:9.0:40.0:9.0:50.0:10.0:281.0:79.0:328.0:10.0,16.0:299.0:38.0:101.0:14.0:14.0:91.0:9.0:9.0:9.0:59.0:9.0:48.0:309.0:10.0:73.0:228.0:35.0
856,857,34,男,重,951:921:673:919:4:300:939:193:647:646:738:145:521:94:833:880,54.0:10.0:36.0:36.0:149.0:329.0:10.0:15.0:9.0:10.0:10.0:10.0:256.0:100.0:10.0:244.0,10.0:11.0:10.0:28.0:150.0:215.0:36.0:187.0:10.0:10.0:32.0:10.0:199.0:100.0:10.0:300.0
857,858,38,女,重,97:192:386:927:939:98:857:919:983:460:630:622:136:1:57:673:901,86.0:152.0:192.0:39.0:48.0:14.0:23.0:10.0:10.0:350.0:10.0:10.0:10.0:134.0:16.0:18.0:131.0,91.0:323.0:58.0:40.0:10.0:9.0:22.0:10.0:65.0:239.0:10.0:10.0:15.0:23.0:126.0:17.0:300.0
858,859,22,女,轻,698:148:784:94:193:809:120:919:520:195:460:99:1:892:647:621:1005:938,10.0:10.0:10.0:97.0:104.0:43.0:9.0:42.0:182.0:272.0:60.0:9.0:142.0:207.0:9.0:9.0:38.0:37.0,39.0:9.0:10.0:91.0:335.0:10.0:9.0:38.0:122.0:127.0:130.0:11.0:151.0:287.0:9.0:9.0:16.0:24.0
859,860,21,女,重,878:451:110:26:810:821:668:669:871:203:344:928:919:124:666:661:974,128.0:350.0:100.0:150.0:10.0:10.0:23.0:18.0:171.0:266.0:164.0:10.0:40.0:10.0:10.0:12.0:52.0,108.0:275.0:101.0:150.0:10.0:44.0:10.0:10.0:193.0:55.0:386.0:40.0:10.0:15.0:10.0:10.0:39.0
860,861,42,女,重,952:810:938:1:68:206:185:761:698:111:95:445:451:909:912:150:882:620:666,41.0:9.0:34.0:72.0:75.0:231.0:154.0:99.0:57.0:39.0:62.0:234.0:148.0:115.0:9.0:9.0:300.0:51.0:58.0,18.0:10.0:31.0:32.0:119.0:248.0:154.0:56.0:10.0:48.0:52.0:199.0:150.0:40.0:10.0:15.0:299.0:10.0:10.0
861,862,18,男,轻,97:107:908:909:937:970:691:679:904:878:31:301:480:653:658:832:127,91.0:9.0:17.0:33.0:10.0:48.0:17.0:24.0:51.0:243.0:150.0:333.0:200.0:10.0:10.0:23.0:15.0,90.0:9.0:17.0:33.0:10.0:43.0:17.0:24.0:64.0:235.0:150.0:299.0:200.0:10.0:10.0:23.0:15.0
862,863,40,女,中,47:642:626:479:115:108:96:978:987:189:815:809:883:870:909:675,150.0:15.0:10.0:336.0:10.0:19.0:83.0:9.0:90.0:407.0:9.0:46.0:223.0:77.0:115.0:51.0,149.0:16.0:10.0:350.0:10.0:11.0:90.0:10.0:55.0:407.0:10.0:28.0:178.0:122.0:46.0:35.0
863,864,20,女,重,160:108:121:911:680:682:889:884:1051:531:456:186:635:828:6,10.0:100.0:15.0:50.0:28.0:37.0:128.0:172.0:75.0:271.0:12.0:397.0:10.0:10.0:151.0,10.0:100.0:10.0:50.0:50.0:10.0:140.0:161.0:52.0:263.0:31.0:300.0:15.0:10.0:150.0
864,865,29,男,重,521:746:102:954:820:96:887:113:112:256:195:29:32:627:657:918,277.0:10.0:61.0:48.0:54.0:38.0:265.0:9.0:9.0:106.0:274.0:27.0:123.0:9.0:9.0:50.0,251.0:10.0:61.0:44.0:48.0:38.0:300.0:9.0:9.0:106.0:274.0:43.0:105.0:9.0:9.0:50.0
865,866,24,男,轻,268:21:930:197:685:729:923:928:94:96:446:117:655:837:876,356.0:148.0:40.0:43.0:12.0:10.0:22.0:18.0:90.0:10.0:257.0:15.0:10.0:18.0:230.0,311.0:145.0:40.0:38.0:12.0:10.0:22.0:18.0:91.0:11.0:225.0:15.0:10.0:18.0:244.0
866,867,27,女,中,627:300:919:13:639:461:133:908:115:1031:670:94:672:2:869:894:890,9.0:386.0:10.0:94.0:8.0:267.0:9.0:40.0:9.0:75.0:10.0:100.0:10.0:55.0:55.0:262.0:37.0,9.0:403.0:28.0:137.0:9.0:350.0:9.0:22.0:9.0:75.0:10.0:101.0:10.0:11.0:55.0:243.0:57.0
867,868,43,女,中,1:873:698:683:816:195:196:959:107:157:657:646:450:455:908,150.0:300.0:10.0:10.0:55.0:417.0:74.0:63.0:101.0:51.0:53.0:47.0:150.0:120.0:50.0,149.0:300.0:10.0:14.0:47.0:82.0:313.0:65.0:101.0:10.0:15.0:10.0:249.0:101.0:50.0
868,869,27,男,中,492:252:871:276:870:116:623:620:20:106:107:810:809:933:1017:920:911:726,347.0:231.0:288.0:130.0:12.0:69.0:57.0:9.0:150.0:38.0:62.0:44.0:47.0:10.0:43.0:42.0:50.0:94.0,352.0:225.0:291.0:96.0:10.0:9.0:15.0:9.0:193.0:92.0:10.0:10.0:10.0:66.0:10.0:40.0:10.0:55.0
869,870,33,男,中,103:98:882:871:713:624:621:914:927:135:811:454:932:930:17:208:185,159.0:9.0:90.0:210.0:41.0:9.0:212.0:9.0:74.0:76.0:32.0:324.0:37.0:38.0:112.0:218.0:126.0,91.0:9.0:69.0:233.0:62.0:11.0:10.0:40.0:9.0:14.0:10.0:351.0:10.0:40.0:150.0:255.0:133.0
870,871,29,男,重,930:870:909:668:876:810:131:253:927:667:956:275:10:2:465:94:651:657,10.0:91.0:10.0:10.0:212.0:26.0:10.0:94.0:40.0:29.0:57.0:323.0:29.0:122.0:350.0:101.0:11.0:13.0,10.0:91.0:10.0:10.0:209.0:26.0:10.0:94.0:40.0:28.0:57.0:328.0:28.0:120.0:350.0:100.0:11.0:13.0
871,872,22,男,轻,895:935:973:885:694:642:118:820:125:524:503:285:190:101:99:50:928,119.0:29.0:31.0:181.0:36.0:15.0:9.0:24.0:9.0:172.0:51.0:102.0:289.0:41.0:59.0:149.0:49.0,151.0:29.0:11.0:150.0:34.0:15.0:10.0:10.0:10.0:112.0:178.0:311.0:127.0:30.0:71.0:149.0:47.0
872,873,25,女,中,751:311:678:205:14:24:883:647:820:809:448:600:909:920:96:94:116:120:931:940,9.0:193.0:99.0:307.0:107.0:44.0:301.0:9.0:32.0:9.0:126.0:172.0:10.0:40.0:80.0:22.0:24.0:9.0:163.0:25.0,10.0:142.0:46.0:287.0:139.0:10.0:300.0:15.0:10.0:10.0:341.0:10.0:40.0:10.0:90.0:9.0:10.0:10.0:31.0:34.0
873,874,34,男,轻,94:920:121:216:96:908:122:340:810:20:882:879:764:682:954:948:646:620:496,124.0:33.0:9.0:109.0:29.0:16.0:9.0:308.0:9.0:95.0:177.0:124.0:66.0:13.0:10.0:61.0:9.0:40.0:344.0,90.0:26.0:9.0:189.0:10.0:24.0:9.0:115.0:10.0:150.0:217.0:84.0:10.0:42.0:10.0:51.0:9.0:9.0:274.0
874,875,33,女,重,113:990:962:165:2:28:810:679:620:904:903:187:220:99:926:451,10.0:31.0:10.0:10.0:91.0:59.0:33.0:10.0:15.0:38.0:260.0:78.0:363.0:100.0:40.0:200.0,10.0:31.0:10.0:10.0:91.0:59.0:33.0:10.0:15.0:41.0:258.0:78.0:363.0:100.0:40.0:200.0
875,876,41,男,中,908:101:870:698:836:638:27:95:145:725:558:54:444:120:931:930:196,40.0:9.0:300.0:9.0:114.0:45.0:70.0:90.0:9.0:14.0:52.0:80.0:297.0:91.0:10.0:56.0:465.0,50.0:10.0:300.0:9.0:55.0:15.0:10.0:90.0:10.0:9.0:94.0:141.0:211.0:10.0:21.0:48.0:501.0
876,877,40,男,重,77:870:186:185:743:911:681:809:866:105:112:98:637:938:523:460,149.0:300.0:220.0:173.0:9.0:115.0:42.0:9.0:84.0:11.0:9.0:91.0:94.0:172.0:289.0:10.0,151.0:300.0:336.0:76.0:24.0:50.0:30.0:10.0:10.0:90.0:10.0:10.0:25.0:39.0:341.0:9.0
877,878,42,男,轻,929:691:681:473:104:477:108:941:131:112:240:299:5:871:922:918:860:623,10.0:9.0:9.0:170.0:95.0:181.0:9.0:65.0:101.0:9.0:125.0:176.0:144.0:300.0:40.0:10.0:62.0:80.0,24.0:10.0:47.0:340.0:91.0:10.0:9.0:51.0:10.0:10.0:68.0:344.0:151.0:300.0:10.0:40.0:10.0:15.0
878,879,34,女,轻,276:94:921:813:953:929:623:521:809:123:627:106:893:688:26,418.0:121.0:43.0:31.0:20.0:20.0:13.0:200.0:10.0:10.0:12.0:9.0:111.0:10.0:116.0,405.0:118.0:42.0:31.0:19.0:21.0:13.0:199.0:10.0:10.0:11.0:10.0:141.0:10.0:110.0
879,880,40,女,重,879:891:651:915:964:1042:311:118:745:10:62:836:830:444:110,119.0:150.0:10.0:39.0:54.0:10.0:399.0:21.0:13.0:94.0:54.0:15.0:13.0:273.0:99.0,170.0:106.0:10.0:40.0:10.0:60.0:408.0:21.0:10.0:95.0:55.0:10.0:55.0:200.0:100.0
880,881,36,女,重,818:908:1:930:871:454:621:119:614:639:191:708:101:99,109.0:77.0:150.0:75.0:287.0:323.0:9.0:9.0:27.0:110.0:430.0:9.0:10.0:90.0,62.0:50.0:149.0:45.0:301.0:342.0:9.0:9.0:10.0:15.0:430.0:10.0:9.0:90.0
881,882,36,女,重,186:870:879:214:741:696:154:150:640:915:997:821:817:573:448:31:104:94,156.0:102.0:198.0:344.0:10.0:20.0:10.0:15.0:10.0:50.0:40.0:10.0:35.0:193.0:132.0:150.0:10.0:90.0,320.0:180.0:121.0:86.0:38.0:10.0:10.0:10.0:15.0:51.0:40.0:17.0:10.0:341.0:9.0:149.0:58.0:41.0
882,883,25,女,中,481:456:624:663:700:691:230:338:923:912:73:119:118:900:812:938:97:95,165.0:184.0:9.0:9.0:40.0:10.0:231.0:169.0:15.0:34.0:100.0:10.0:9.0:139.0:9.0:60.0:139.0:9.0,188.0:108.0:9.0:9.0:9.0:20.0:310.0:33.0:10.0:40.0:150.0:9.0:9.0:300.0:10.0:40.0:90.0:9.0
883,884,37,女,中,5:20:522:477:622:650:825:111:870:912:134:122:1025:970:300:274:697,21.0:129.0:212.0:112.0:87.0:9.0:10.0:100.0:300.0:52.0:9.0:9.0:21.0:19.0:173.0:259.0:56.0,55.0:93.0:259.0:61.0:9.0:9.0:10.0:101.0:301.0:46.0:9.0:9.0:10.0:30.0:111.0:290.0:32.0
884,885,28,女,重,917:850:155:811:158:909:627:993:729:463:901:873:222:103:110:86,9.0:31.0:10.0:14.0:10.0:38.0:15.0:39.0:10.0:275.0:96.0:204.0:368.0:91.0:10.0:149.0,9.0:10.0:10.0:32.0:14.0:40.0:10.0:39.0:10.0:351.0:89.0:211.0:300.0:90.0:10.0:148.0
885,886,35,男,中,984:116:681:691:952:621:115:109:40:908:7:620:899:885:194:196:576:475:823,64.0:9.0:10.0:51.0:10.0:131.0:9.0:100.0:70.0:39.0:79.0:14.0:212.0:89.0:149.0:287.0:194.0:59.0:10.0,57.0:9.0:10.0:21.0:10.0:9.0:9.0:100.0:141.0:39.0:9.0:9.0:203.0:99.0:70.0:429.0:194.0:59.0:10.0
886,887,37,女,中,735:908:30:871:195:822:870:37:120:1000:930:98:644:528,56.0:50.0:121.0:137.0:330.0:10.0:163.0:31.0:10.0:9.0:67.0:101.0:24.0:348.0,62.0:40.0:19.0:128.0:407.0:10.0:172.0:132.0:16.0:46.0:10.0:100.0:17.0:344.0
887,888,22,女,重,1:232:876:935:831:108:809:882:14:135:918:908:694:702:622:575,139.0:383.0:181.0:52.0:15.0:101.0:37.0:118.0:13.0:21.0:34.0:10.0:10.0:12.0:10.0:273.0,60.0:394.0:187.0:40.0:10.0:101.0:23.0:113.0:91.0:10.0:10.0:39.0:32.0:10.0:25.0:350.0
888,889,25,男,轻,871:199:892:174:112:97:105:759:674:2:856:466:461:635:925:940:1056,88.0:380.0:212.0:15.0:10.0:10.0:91.0:10.0:31.0:150.0:34.0:9.0:340.0:10.0:50.0:31.0:22.0,119.0:350.0:181.0:10.0:13.0:9.0:93.0:9.0:33.0:151.0:10.0:9.0:340.0:10.0:50.0:10.0:65.0
889,890,26,女,中,668:113:719:63:625:103:620:5:238:112:190:809:987:810:945:101:454:922:888,10.0:9.0:39.0:139.0:9.0:10.0:9.0:10.0:274.0:9.0:133.0:10.0:10.0:15.0:43.0:90.0:266.0:40.0:300.0,12.0:9.0:10.0:107.0:9.0:11.0:9.0:43.0:221.0:9.0:175.0:22.0:38.0:10.0:24.0:91.0:270.0:40.0:300.0
